CarName,CarYear,CarModel,EngineCapacity(l),HorsePower,CarFuel,CarTransmission,CarDrive,CarOdo(KM),carPrice,carPriceMin,highPrice,goodPrice,defltPrice,removed,minPrice
Nissan Bluebird,1993,,1.8,125,бензин,АКПП,передний,316,125000,,0,0,0,0,0
Toyota RAV4,2015,2.0 CVT 4WD Престиж,2.0,146,бензин,вариатор,4WD,154,1950000,,0,0,1,0,0
Nissan Qashqai,2009,2.0 CVT SE 4x4,2.0,141,бензин,вариатор,4WD,235,715000,,0,0,1,0,0
Toyota Mark II,1999,2.0 Grande,2.0,160,бензин,АКПП,задний,280,260000,,0,0,0,0,0
Toyota Noah,2019,1.8 Hybrid Si WxB II (7 Seater),1.8,99 ,гибрид,вариатор,передний,111,2100000,,0,0,1,0,0
Toyota Camry,2017,2.5 AT Exclusive,2.5,181,бензин,АКПП,передний,142,1898000,,0,0,1,0,0
Toyota RAV4,2001,1.8 L X G package,1.8,125,бензин,АКПП,передний,330,635000,,0,0,1,0,0
Kia Sorento,2008,,2.5,170,дизель,АКПП,4WD,178,640000,,0,1,0,0,0
Toyota Allion,2002,2.0 A20 S package,2.0,152,бензин,вариатор,передний,280,450000,,0,0,1,0,0
Renault Duster,2012,1.6 MT 4x4 Authentique,1.6,102,бензин,механика,4WD,90,580000,,0,0,0,0,0
УАЗ Хантер,2004,,2.7,128,бензин,механика,4WD,146,145000,,0,0,0,0,0
Лада 4x4 2121 Нива,1990,1.6 MT Base,1.6,80 ,бензин,механика,4WD,1,110000,,0,0,0,0,0
Toyota Corolla Fielder,2018,1.5 X 4WD,1.5,103,бензин,вариатор,4WD,90,1200000,,0,0,1,0,0
Toyota Wish,2004,,1.8,132,бензин,АКПП,передний,235,550000,,0,1,0,0,0
Toyota Avensis,2006,1.8 AT Executive,1.8,129,бензин,АКПП,передний,264,755000,,0,0,1,0,0
Toyota RAV4,2013,2.0 CVT ,2.0,анс,бензин,вариатор,4WD,150,1600000,,0,0,1,0,0
Nissan X-Trail,2004,2.0 Rider stage 2,2.0,150,бензин,АКПП,передний,275,550000,,0,0,1,0,0
Peugeot 206,2004,1.4 AT X-Line 5dr.,1.4,75 ,бензин,АКПП,передний,200,170000,,0,0,0,0,0
Toyota Corona,1989,,1.5,85 ,бензин,АКПП,передний,280,85000,,0,0,0,0,0
Nissan Avenir,1999,2.0 Salut J,2.0,140,бензин,АКПП,4WD,285,258000,,0,0,1,0,0
Лада 4x4 2121 Нива,1988,,1.6,73 ,бензин,механика,4WD,200,170000,,1,0,0,0,0
Honda Odyssey,2001,2.3 L,2.3,150,бензин,АКПП,передний,237,475000,,0,0,1,0,0
Honda Saber,1999,2.5 25V,2.5,200,бензин,АКПП,передний,30,240000,,0,1,0,0,0
Лада 2106,1983,1.6 MT4 2106,1.6,75 ,бензин,механика,задний,20,75000,,1,0,0,0,0
Honda CR-V,1997,2.0 B specification,2.0,130,бензин,АКПП,4WD,208,528000,,1,0,0,0,0
Nissan X-Trail,2012,"2.0 CVT LE, -----",2.0,141,бензин,вариатор,4WD,140,1198000,,0,0,1,0,0
Mazda Demio,2001,1.3 LX-G,1.3,83 ,бензин,АКПП,передний,240,230000,,0,0,1,0,0
Toyota RAV4,2008,2.4 AT Sol,2.4,170,бензин,АКПП,4WD,280,910000,,0,0,1,0,0
Toyota Caldina,1997,,2.0,135,бензин,АКПП,4WD,319,220000,,0,0,1,0,0
Toyota Corona,1992,1.8 EX saloon G,1.8,125,бензин,АКПП,передний,180,255000,,1,0,0,0,0
Toyota RAV4,1995,2.0 L,2.0,135,бензин,АКПП,4WD,180,335000,,0,0,1,0,0
Toyota Ractis,2015,1.3 G,1.3,99 ,бензин,вариатор,передний,62,699999,,0,0,1,0,0
Peugeot 4008,2012,2.0 CVT 4WD Allure,2.0,150,бензин,вариатор,4WD,120,198000,,0,0,0,0,0
Mazda CX-5,2017,2.0 20S PROACTIVE,2.0,155,бензин,АКПП,передний,77,2050000,,0,0,1,0,0
Volkswagen Polo,2016,1.6 MPI MT Comfortline,1.6,90 ,бензин,механика,передний,67,757000,,0,1,0,0,0
Toyota Tank,2019,1.0 Custom G,1.0,69 ,бензин,вариатор,передний,17,1015000,,0,0,1,0,0
Nissan AD,2002,,1.8,122,бензин,АКПП,4WD,280,230000,,0,0,1,0,0
Mazda Biante,2008,,2.0,144,бензин,АКПП,4WD,164,820000,,0,0,1,0,0
Kia Seltos,2021,,2.0,149,бензин,вариатор,передний,23,1980000,,0,1,0,0,0
Nissan Liberty,2001,2.0 B,2.0,140,бензин,вариатор,передний,135,320000,,0,0,1,0,0
Peugeot 3008,2012,,1.6,150,бензин,АКПП,передний,59,918000,,1,0,0,0,0
Toyota Esquire,2015,,2.0,152,бензин,вариатор,4WD,94,1699000,,0,0,1,0,0
Nissan Gloria,1997,3.0 Gran Turismo ultima,3.0,270,бензин,АКПП,задний,1,555000,,0,0,0,0,0
Ford Kuga,2017,,2.5,150,бензин,АКПП,передний,90,1618000,,0,0,1,0,0
Toyota Chaser,1993,,2.0,135,бензин,АКПП,задний,400,240000,,0,0,1,0,0
Honda Stepwgn,2017,,1.5,150,бензин,вариатор,передний,117,1589000,,0,1,0,0,0
Toyota Corolla Fielder,2017,1.5 Hybrid G,1.5,74 ,гибрид,вариатор,передний,82,1100000,,0,0,1,0,0
Honda Fit,2016,1.3 13G,1.3,100,бензин,вариатор,передний,90,770000,,0,1,0,0,0
Mazda Axela,2015,,1.5,111,бензин,АКПП,4WD,106,1099000,,0,0,1,0,0
Toyota Noah,2015,,1.8,99 ,гибрид,вариатор,передний,105,1549000,,0,0,1,0,0
Nissan Presage,1998,,2.4,150,бензин,АКПП,передний,357,200000,,0,0,0,0,0
Honda Fit,2014,,1.5,110,гибрид,робот,передний,160,785000,,0,0,1,0,0
Toyota Cresta,1997,2.0 Exceed,2.0,140,бензин,АКПП,задний,335,255000,,0,0,0,0,0
Mitsubishi Outlander,2022,,2.0,146,бензин,вариатор,передний,0,2600000,,0,0,0,0,0
УАЗ Патриот,2012,,2.2,113,дизель,механика,4WD,188,500000,,0,0,1,0,0
Honda Odyssey,2004,2.4 Absolute,2.4,200,бензин,АКПП,передний,200,649000,,0,0,1,0,0
Honda Partner,2000,,1.5,105,бензин,АКПП,передний,10,177000,,0,0,0,1,0
Suzuki Landy,2014,,2.0,149,бензин,автомат,передний,128,1500000,,0,0,0,0,0
Toyota Cresta,1997,2.5 super Lucent G package Four,2.5,200,бензин,АКПП,4WD,230,489000,,1,0,0,0,0
Mazda Mazda3,2007,1.6 AT Active Plus,1.6,105,бензин,АКПП,передний,225,545000,,0,0,1,0,0
Toyota Corolla Fielder,2009,,1.5,110,бензин,вариатор,передний,135,860000,,0,0,1,0,0
Toyota Ipsum,2001,2.0,2.0,135,бензин,АКПП,передний,303,465000,,0,0,1,0,0
Opel Meriva,2006,,1.6,105,бензин,робот,передний,168,340000,,0,0,1,0,0
Toyota Corolla Fielder,2011,1.5 X HID Extra Limited,1.5,110,бензин,вариатор,передний,135,940000,,0,0,1,0,0
Mercedes-Benz CLA-Class,2014,CLA 180 AMG Line,CLA,122,бензин,робот,передний,98,1500000,,0,0,1,0,0
Toyota Hilux,2012,,2.5,144,дизель,механика,4WD,137,835000,,0,0,0,0,0
Honda Stepwgn,2002,2.0 D,2.0,160,бензин,АКПП,передний,219,525000,,0,1,0,0,0
Toyota Esquire,2015,1.8 Hybrid Gi (7 Seater),1.8,99 ,гибрид,вариатор,передний,130,1645000,,0,0,1,0,0
Toyota Prius,2010,,1.5,76 ,гибрид,вариатор,передний,152,654000,,0,1,0,0,0
Mitsubishi Pajero,1993,2.5DT XR-II short,2.5,105,дизель,АКПП,4WD,100,400000,,0,0,1,0,0
Geely Atlas,2019,,2.4,149,бензин,автомат,4WD,116,1798000,,0,0,1,0,0
Лада Гранта,2019,1.6 MT Luxe,1.6,87 ,бензин,механика,передний,58,600000,,0,0,1,0,0
Kia Sportage,2019,2.0 CRDI AT 2WD Prestige,2.0,186,дизель,АКПП,передний,23,2370000,,0,0,1,0,0
Toyota Voxy,2009,,2.0,143,бензин,вариатор,передний,219,929000,,0,1,0,0,0
Opel Astra,2011,1.6 MT Cosmo,1.6,115,бензин,механика,передний,190,310000,,0,0,0,0,0
Chevrolet Captiva,2012,2.4 AWD AT LT+ 7 seats,2.4,167,бензин,АКПП,4WD,250,1025000,,0,0,1,0,0
Toyota Corolla Axio,2008,1.5 X,1.5,110,бензин,вариатор,передний,260,520000,,0,0,1,0,0
BMW X6,2020,xDrive 40i AT M Sport Pro,xDr,340,бензин,АКПП,4WD,5,11500000,,1,0,0,0,0
Toyota Passo,2015,1.0 Plus Hana G Package,1.0,69 ,бензин,вариатор,передний,65,605000,,0,0,1,0,0
Toyota Land Cruiser Prado,2006,4.0 AT R2 New,4.0,249,бензин,АКПП,4WD,220,1750000,,0,0,0,1,0
Audi A6 allroad quattro,2007,3.2 FSI Tiptronic quattro,3.2,255,бензин,АКПП,4WD,160,295000,,0,0,0,0,0
Toyota Corolla Spacio,1999,1.6 aero tourer (5 Seater),1.6,110,бензин,АКПП,передний,241,325000,,0,0,1,0,0
Kia Soul,2014,1.6 AT Luxe,1.6,124,бензин,АКПП,передний,86,1150000,,0,0,1,0,0
Toyota Avensis,2008,,1.8,129,бензин,механика,передний,161,920000,,0,0,0,0,0
Hyundai Sonata,2018,,2.0,150,бензин,АКПП,передний,97,1495000,,0,0,1,0,0
Honda CR-V,2007,,2.0,150,бензин,АКПП,4WD,160,1099000,,0,0,1,0,0
MINI Countryman,2012,1.6 АТ Cooper S ALL4,1.6,184,бензин,АКПП,4WD,114,1270000,,0,0,1,0,0
Geely Coolray SX11,2020,1.5 AMT Flagship,1.5,150,бензин,робот,передний,115,1589000,,0,1,0,0,0
Toyota Allion,2005,,1.8,132,бензин,АКПП,передний,210,680000,,0,0,1,0,0
Mazda CX-5,2016,2.0 AT Supreme,2.0,150,бензин,АКПП,4WD,103,1879000,,0,0,1,0,0
Skoda Fabia,2013,1.2 HTP MT Ambiente,1.2,70 ,бензин,механика,передний,109,375000,,0,0,0,0,0
Kia Rio X (X-Line),2018,,1.6,123,бензин,АКПП,передний,110,1290000,,0,0,1,0,0
Hyundai Solaris,2015,1.6 AT Elegance,1.6,123,бензин,АКПП,передний,155,865000,,0,0,1,0,0
Chevrolet Niva,2007,,1.7,80 ,бензин,механика,4WD,276,350000,,1,0,0,0,0
Toyota Windom,2001,,3.0,215,бензин,АКПП,передний,1,520000,,0,1,0,0,0
Toyota Aqua,2015,,1.5,74 ,гибрид,вариатор,передний,86,870000,,0,0,1,0,0
Toyota Camry,2012,2.5 6AT Prestige Plus,2.5,181,бензин,АКПП,передний,222,1299999,,0,0,1,0,0
Toyota Corolla,2004,,1.6,110,бензин,механика,передний,250,430000,,0,1,0,0,0
Mitsubishi Pajero,2007,3.8 AT Ultimate,3.8,250,бензин,АКПП,4WD,200,1430000,,0,0,1,0,0
Toyota Corolla,2010,1.6 MT Comfort Plus,1.6,124,бензин,механика,передний,190,785000,,0,1,0,0,0
Mercedes-Benz S-Class,2001,S 320 AT L,S 3,224,бензин,АКПП,задний,200,705000,,0,0,0,0,0
Toyota Corolla Fielder,2008,1.5 X G edition,1.5,110,бензин,вариатор,передний,312,690000,,0,0,1,0,0
Mazda Axela,2011,1.5 15C NAVI edition,1.5,111,бензин,вариатор,передний,71,889000,,0,0,1,0,0
Honda Vezel,2014,1.5 Hybrid X,1.5,132,гибрид,робот,передний,100,1340000,,0,0,1,0,0
Mitsubishi Outlander,2021,2.4 CVT 4WD Ultimate,2.4,167,бензин,вариатор,4WD,8,3500000,,0,0,1,0,0
Toyota Corolla Fielder,2008,,1.8,136,бензин,вариатор,передний,1,720000,,0,0,1,0,0
УАЗ 3151,1997,,2.5,76 ,бензин,механика,4WD,"30,зеленый",140000,,0,0,0,0,0
Subaru Forester,2019,2.0 Advance 4WD,2.0,145,гибрид,вариатор,4WD,75,2605000,,0,0,1,0,0
Toyota Corona,1992,2.0 EX saloon,2.0,135,бензин,механика,4WD,375,150000,,0,1,0,0,0
Honda Fit,2011,1.3 10th Anniversary,1.3,88 ,гибрид,вариатор,передний,1,680000,,0,0,1,0,0
Honda Civic Ferio,1998,1.5 Mi,1.5,105,бензин,вариатор,передний,120,155000,,0,1,0,0,0
УАЗ Пикап,2013,2.3 D MT Comfort,2.3,113,дизель,механика,4WD,100,350000,,0,0,0,0,0
Skoda Fabia,2006,1.2 MT Elegance,1.2,64 ,бензин,механика,передний,190,290000,,0,0,1,0,0
Honda Fit,2009,,1.5,120,бензин,механика,передний,220,540000,,0,1,0,0,0
Nissan Wingroad,2001,,1.5,105,бензин,АКПП,передний,338,225000,,0,0,1,0,0
Toyota Probox,2018,1.5 DX Comfort 4WD,1.5,103,бензин,вариатор,4WD,82,900000,,0,0,1,0,0
Mazda Mazda6,2008,,1.8,120,бензин,механика,передний,300,650000,,0,0,1,0,0
Toyota Passo,2019,,1.0,69 ,бензин,вариатор,передний,93,760000,,0,0,1,0,0
Subaru Levorg,2015,1.6 GT-S EyeSight 4WD,1.6,170,бензин,вариатор,4WD,106,1375000,,0,0,1,0,0
Toyota Camry,2002,,2.4,159,бензин,АКПП,"['п', 'е', 'р', 'е', 'д', 'н', 'и', 'й']",передний,657000,,1,0,0,0,0
Lexus RX300,2005,3.0 AT R3,3.0,204,бензин,АКПП,4WD,252,1000000,,0,1,0,0,0
Toyota Wish,2011,1.8 S Monotone,1.8,144,бензин,вариатор,передний,117,1249000,,1,0,0,0,0
Porsche Cayenne,2021,3.0 Tiptronic,3.0,340,бензин,АКПП,4WD,12,9985000,,0,1,0,0,0
Honda Freed Spike,2011,,1.5,88 ,гибрид,вариатор,передний,111,949000,,0,0,1,0,0
Ford Focus,2009,1.8 TDCi MT Titanium,1.8,115,дизель,механика,передний,220,400000,,0,0,0,0,0
Toyota Land Cruiser,2016,4.5 TD AT Престиж,4.5,249,дизель,АКПП,4WD,53,6700000,,0,0,1,0,0
Toyota Prius,2007,1.5 G touring selection leather package,1.5,76 ,гибрид,вариатор,передний,250,750000,,1,0,0,0,0
Hyundai Sonata,2020,1.6 T-GDi AT Premium Millennials,1.6,180,бензин,АКПП,передний,27,2625000,,0,0,1,0,0
Volkswagen Tiguan,2012,2.0 TSI AT Sport&Style,2.0,170,бензин,АКПП,4WD,178,1300000,,0,0,1,0,0
Mitsubishi Mirage,1999,1.5 VIE saloon,1.5,110,бензин,АКПП,передний,250,177000,,1,0,0,0,0
Toyota Kluger V,2002,2.4 L,2.4,160,бензин,АКПП,передний,250,770000,,0,0,1,0,0
Toyota Carina,1993,2.0 SE,2.0,135,бензин,АКПП,4WD,250,115000,,0,0,0,1,0
Chevrolet Niva,2014,1.7 MT GLC,1.7,80 ,бензин,механика,4WD,128,520000,,0,0,1,0,0
Ford Mondeo,2008,2.3 AT Trend,2.3,161,бензин,АКПП,передний,169,660000,,0,0,1,0,0
Toyota WiLL VS,2003,1.8VVTL-i,1.8,190,бензин,механика,передний,250,320000,,0,0,0,0,0
Hyundai Solaris,2013,,1.4,107,бензин,механика,передний,63,700000,,0,0,1,0,0
Nissan Pathfinder,2007,2.5 Cdi AT SE,2.5,174,дизель,АКПП,4WD,180,950000,,0,0,1,0,0
Mazda Capella,1988,,1.8,97 ,бензин,механика,передний,300,115000,,0,0,0,0,0
Mitsubishi Delica D:5,2007,2.4 C2 G,2.4,170,бензин,вариатор,передний,230,899999,,0,0,0,0,0
Subaru Forester,2008,2.0 MT Comfort,2.0,150,бензин,механика,4WD,220,1000000,,0,0,1,0,0
Toyota Ipsum,2001,2.4 240i,2.4,160,бензин,АКПП,"['п', 'е', 'р', 'е', 'д', 'н', 'и', 'й']",передний,677000,,0,0,1,0,0
Mitsubishi Outlander,2008,,3.0,220,бензин,АКПП,4WD,242,920000,,0,0,1,0,0
Toyota Wish,2013,,1.8,130,бензин,вариатор,4WD,94,1200000,,0,0,1,0,0
Toyota Camry,2009,2.4 G limited edition,2.4,167,бензин,АКПП,передний,190,900000,,0,0,1,0,0
Suzuki Alto,2019,,0.7,52 ,бензин,вариатор,передний,91,535000,,0,1,0,0,0
Toyota Wish,2012,1.8 S Monotone,1.8,144,бензин,вариатор,передний,180,900000,,0,1,0,0,0
Audi Q7,2012,3.0 TFSI quattro tiptronic Premium Plus,3.0,272,бензин,АКПП,4WD,130,2400000,,1,0,0,0,0
Kia Sorento,2018,,2.2,200,дизель,АКПП,4WD,52,2850000,,0,0,1,0,0
Subaru XV,2016,Hybrid 2.0i EyeSight 4WD,Hyb,150,гибрид,вариатор,4WD,160,1280000,,0,1,0,0,0
Toyota Aqua,2017,1.5 Crossover,1.5,74 ,гибрид,вариатор,передний,25,1355000,,1,0,0,0,0
Volkswagen Golf,2012,,1.6,102,бензин,робот,передний,205,500000,,0,0,0,0,0
Toyota Corolla,2005,,1.6,110,бензин,АКПП,передний,207,510000,,0,0,1,0,0
Toyota Land Cruiser,1991,4.2 MT GX-R,4.2,135,дизель,механика,4WD,446,1400000,,0,0,0,1,0
Lexus GX460,2010,4.6 AT Premium,4.6,296,бензин,АКПП,4WD,240,2620000,,0,0,1,0,0
Toyota Carina,1989,1.5 SG extra,1.5,94 ,бензин,механика,передний,"100,белый",70000,,0,0,0,0,0
Nissan Juke,2012,1.6 CVT 2WD LE,1.6,117,бензин,вариатор,передний,113,800000,,0,1,0,0,0
Toyota Camry,2012,3.5 6AT Lux,3.5,277,бензин,АКПП,передний,272,1289000,,0,0,1,0,0
Renault Sandero,2011,,1.6,84 ,бензин,механика,передний,101,450000,,0,1,0,0,0
Лада 2107,2009,,1.6,74 ,бензин,механика,задний,58,75000,,0,0,0,1,0
FAW Besturn X80,2018,2.0 AT Comfortable,2.0,142,бензин,АКПП,передний,71,1450000,,0,0,0,0,0
Honda Freed,2011,1.5 G aero  (7-Seater),1.5,118,бензин,вариатор,передний,154,860000,,0,0,1,0,0
Nissan Terrano,2014,2.0 AT Elegance Plus,2.0,135,бензин,АКПП,передний,84,968000,,0,0,1,0,0
Chevrolet Tahoe,2004,,5.3,298,бензин,АКПП,4WD,194,1710000,,0,0,0,0,0
Mazda MPV,1998,2.5DT Granz type G 4WD,2.5,125,дизель,АКПП,4WD,470,240000,,0,0,0,0,0
Toyota Corolla Fielder,2015,1.5 G WxB,1.5,109,бензин,вариатор,передний,79,1399000,,1,0,0,0,0
Nissan Datsun,1996,,2.0,91 ,бензин,автомат,задний,1,890000,,1,0,0,0,0
Skoda Octavia,2012,1.8 TSI MT Elegance,1.8,152,бензин,механика,передний,306,700000,,0,1,0,0,0
Honda Freed,2010,,1.5,118,бензин,вариатор,передний,117,797000,,0,0,1,0,0
Toyota Mark II,1995,2.0 Grande,2.0,135,бензин,АКПП,задний,470,305000,,0,0,1,0,0
Porsche Cayenne,2011,4.8 Tiptronic Turbo,4.8,500,бензин,АКПП,4WD,162,2850000,,0,0,0,0,0
Nissan Qashqai,2010,1.6 MT XE,1.6,114,бензин,механика,передний,226,840000,,0,0,1,0,0
Toyota Highlander,2011,,3.5,273,бензин,АКПП,4WD,234,1575000,,0,0,1,0,0
Nissan Leaf,2012,,109,"., ",,,[],,518000,,0,0,1,0,0
Toyota Corolla Fielder,2014,1.5 Hybrid,1.5,74 ,гибрид,вариатор,передний,112,985000,,0,0,1,0,0
Toyota Prius Alpha,2014,1.8 G 5 seater,1.8,99 ,гибрид,вариатор,передний,150,1200000,,0,0,1,0,0
Toyota Corolla,2013,1.6 AT Comfort Plus,1.6,124,бензин,АКПП,передний,194,900000,,0,1,0,0,0
Dodge Ram,2010,,5.7,390,бензин,АКПП,4WD,140,2800000,,0,0,0,0,0
Suzuki Ignis,2007,1.5 AT Lux,1.5,99 ,бензин,АКПП,передний,180,497000,,0,0,0,0,0
Honda Accord,2007,2.4 AT SE Type S,2.4,190,бензин,АКПП,"['п', 'е', 'р', 'е', 'д', 'н', 'и', 'й']",передний,777000,,0,0,1,0,0
Kia Sorento,2019,2.0 VGT AT 4WD Master Special 5 seats,2.0,186,дизель,АКПП,4WD,55,2590000,,0,0,1,0,0
Toyota Corolla Fielder,2006,1.5 X,1.5,110,бензин,АКПП,передний,358,525000,,0,0,1,0,0
Toyota RAV4,2001,,1.8,125,бензин,АКПП,передний,204,600000,,0,0,1,0,0
Geely Tugella FY11,2022,2.0 AT 4WD Luxury,2.0,238,бензин,АКПП,4WD,10,3500000,,0,0,1,0,0
Lexus NX200,2019,2.0 CVT AWD Luxury,2.0,150,бензин,вариатор,4WD,46,3745000,,0,0,1,0,0
Toyota Harrier,2009,,2.4,160,бензин,АКПП,передний,167,1506000,,0,0,1,0,0
Daihatsu Sonica,2007,660 RS limited,660,64 ,бензин,вариатор,передний,101,469999,,0,0,1,0,0
Lexus LX600,2022,3.4 AT Executive,3.4,415,бензин,АКПП,4WD,0,16999999,,0,0,0,0,0
Mercedes-Benz G-Class,2019,G 63 AMG,G 6,585,бензин,АКПП,4WD,40,17500000,,0,0,1,0,0
Mercedes-Benz G-Class,2019,G 500,G 5,421,бензин,АКПП,4WD,8,16999999,,0,0,1,0,0
Toyota Corolla,1997,1.6 SE saloon,1.6,115,бензин,АКПП,4WD,394,254000,,1,0,0,0,0
Mercedes-Benz GLS-Class,2020,GLS 400 d 4MATIC Premium,GLS,330,дизель,АКПП,4WD,66cертифицирован,9990000,,0,0,1,0,0
Mercedes-Benz GLS-Class,2021,,3.0,367,бензин,автомат,4WD,19cертифицирован,12790000,,0,0,0,0,0
Toyota Camry,2012,2.5 6AT Elegance Plus,2.5,181,бензин,АКПП,передний,180,1450000,,0,0,1,0,0
Hyundai Solaris,2011,1.4 MT Active,1.4,107,бензин,механика,передний,151,415000,,0,0,0,0,0
Лада 1111 Ока,2005,0.6 MT 11113,0.6,33 ,бензин,механика,передний,65,80000,,0,0,0,0,0
BMW X5,2016,xDrive M50d AT,xDr,381,дизель,АКПП,4WD,109,5600000,,1,0,0,0,0
Toyota Land Cruiser,2010,4.5 TD AT Люкс,4.5,235,дизель,АКПП,4WD,230,2800000,,0,0,1,0,0
Toyota Harrier,2017,2.5 Hybrid E-Four Premium 4WD,2.5,152,гибрид,вариатор,4WD,69,2760000,,0,0,1,0,0
Honda Freed,2009,1.5 G just selection (7-Seater),1.5,118,бензин,вариатор,передний,102,809000,,0,0,1,0,0
