,Mark,Model,CarModel,CarYear,EngineCapacity(l),HorsePower,CarFuel,CarTransmission,CarDrive,CarOdo(KM),carPrice,carPriceMin,highPrice,goodPrice,defltPrice,removed,minPrice
4332,Mazda,Demio,,2002,1.3,83,бензин,АКПП,передний,200,85000,,0,0,0,1,0
4333,Mitsubishi,Pajero,,1996,2.8,125,дизель,АКПП,4WD,200,615000,,0,0,0,0,0
4334,Nissan,Skyline,,1993,2.0,130,бензин,АКПП,задний,247,180000,,0,0,0,1,0
4335,Isuzu,Wizard,T LSE,2000,3.0,145,дизель,АКПП,4WD,236,500000,,0,0,1,0,0
4336,Toyota,Mark II,Grande,2002,2.0,160,бензин,АКПП,задний,200,530000,,0,0,1,0,0
4337,Toyota,Harrier,Turbo Premium,2017,2.0,231,бензин,АКПП,передний,60,2515000,,0,0,1,0,0
4338,Toyota,Vista,VX 4WS,1993,2.0,140,бензин,АКПП,передний,430,150000,,0,0,1,0,0
4339,Nissan,Note,X DIG-S,2013,1.2,98,бензин,вариатор,передний,89,630000,,0,0,0,1,0
4340,Kia,Sorento,,2012,2.4,175,бензин,АКПП,4WD,91,1300000,,0,0,0,1,0
4341,Nissan,Tiida Latio,15S,2008,1.5,109,бензин,АКПП,передний,180,425000,,0,0,1,0,0
4342,Toyota,Allion,A18 S package,2007,1.8,136,бензин,вариатор,передний,185,850000,,0,0,1,0,0
4343,Toyota,Cresta,,1993,2.0,135,бензин,АКПП,задний,269,245000,,0,0,1,0,0
4344,Toyota,Corona Premio,E L package,1998,1.8,115,бензин,АКПП,передний,150,245000,,0,0,0,1,0
4345,Toyota,Corona,EX Saloon,1989,1.5,94,бензин,АКПП,передний,230,135000,,1,0,0,0,0
4346,Honda,Vezel,,2016,1.5,131,бензин,вариатор,4WD,200,1200000,,0,1,0,0,0
4347,Toyota,Prius,S,2019,1.8,98,гибрид,вариатор,передний,76,1595000,,0,0,1,0,0
4348,Nissan,Tiida,15S,2005,1.5,109,бензин,АКПП,передний,245,435000,,0,0,0,1,0
4349,Toyota,Caldina,GT-T,1999,2.0,260,бензин,АКПП,4WD,207,480000,,1,0,0,0,0
4350,Mitsubishi,Airtrek,20V,2004,2.0,126,бензин,АКПП,передний,200,550000,,0,0,1,0,0
4351,Toyota,Ipsum,aero touring,1998,2.0,135,бензин,АКПП,передний,78,400000,,0,0,0,1,0
4352,Лада,2107,,2005,1.6,74,бензин,механика,задний,889,85000,,0,0,1,0,0
4353,Mazda,Biante,20S SkyActiv,2015,2.0,151,бензин,АКПП,передний,133,1350000,,0,0,0,0,0
4354,Toyota,Hilux Surf,T SSR,1990,2.4,97,дизель,механика,4WD,300,200000,,0,0,0,0,0
4355,Toyota,Prius,G touring selection leather package,2015,1.8,99,гибрид,вариатор,передний,134,1270000,,0,0,1,0,0
4356,Toyota,Camry,,1994,2.0,140,бензин,АКПП,передний,111,250000,,1,0,0,0,0
4357,Nissan,Primera,20G,2002,2.0,150,бензин,вариатор,передний,199,200000,,0,0,0,0,0
4358,Nissan,X-Trail,20S 4WD,2010,2.0,137,бензин,вариатор,4WD,122,1000000,,0,0,1,0,0
4359,Toyota,Probox,DX comfort package,2009,1.3,87,бензин,АКПП,передний,143,535000,,0,0,1,0,0
4360,Hyundai,Solaris,AT Comfort,2015,1.6,123,бензин,АКПП,передний,1,950000,,0,0,1,0,0
4361,Toyota,Aqua,S Style Black,2019,1.5,74,гибрид,вариатор,передний,93,1030000,,0,1,0,0,0
4362,Лада,4x4 2121 Нива,,1989,1.6,80,бензин,механика,4WD,1,135000,,0,1,0,0,0
4363,Toyota,Vellfire,Z A Edition Golden Eyes 4WD,2017,2.5,182,бензин,вариатор,4WD,133,3150000,,0,0,1,0,0
4364,Honda,Fit,,2017,1.5,110,гибрид,робот,передний,152,980000,,0,0,1,0,0
4365,Lexus,RX270,,2014,2.7,188,бензин,АКПП,передний,82,2600000,,0,0,1,0,0
4366,Toyota,Vitz,,2009,1.0,71,бензин,вариатор,передний,215,470000,,0,0,1,0,0
4367,Toyota,Hiace Regius,,1989,3.0,130,дизель,автомат,4WD,130,750000,,0,0,0,0,0
4368,Honda,Shuttle,Hybrid X Style Edition,2016,1.5,110,гибрид,робот,передний,106,950000,,0,1,0,0,0
4369,Nissan,X-Trail,,2017,2.0,144,бензин,автомат,4WD,95,1600000,,0,0,1,0,0
4370,Nissan,Serena,,2012,2.0,147,гибрид,вариатор,передний,160,990000,,0,1,0,0,0
4371,Toyota,Chaser,,1998,2.0,145,бензин,автомат,задний,380,499999,,0,0,1,0,0
4372,Toyota,Harrier,300G alcantara version,2004,3.0,220,бензин,АКПП,передний,137,650000,,0,0,0,0,0
4373,Honda,Fit,RS,2008,1.5,120,бензин,вариатор,передний,200,500000,,0,0,1,0,0
4374,Toyota,Allion,,2005,1.8,125,бензин,автомат,передний,90,635000,,0,0,1,0,0
4375,Toyota,Tank,X S,2019,1.0,69,бензин,вариатор,передний,122,810000,,0,1,0,0,0
4376,Mazda,Demio,13C-V Smart Edition,2012,1.3,90,бензин,вариатор,передний,174,450000,,0,1,0,0,0
4377,ГАЗ,3110 Волга,,2004,2.3,102,бензин,механика,задний,79,160000,,0,0,0,0,0
4378,Honda,Accord,,2015,2.0,143,гибрид,вариатор,передний,67,1470000,,0,1,0,0,0
4379,Infiniti,QX80,AT Luxe Sensory ProActive (8-местный),2019,5.6,405,бензин,АКПП,4WD,66,6500000,,0,0,1,0,0
4380,Toyota,Vitz,B,2007,1.0,71,бензин,вариатор,передний,260,350000,,0,1,0,0,0
4381,Subaru,XV, 4WD,2016,2.0,150,бензин,вариатор,4WD,132,1427000,,0,0,1,0,0
4382,Honda,Accord,EX,2013,2.0,143,гибрид,вариатор,передний,147,1400000,,0,0,0,1,0
4383,Toyota,Corolla,LUXEL,2002,1.8,136,бензин,АКПП,передний,217,550000,,1,0,0,0,0
4384,Mazda,Mazda3,MT Base,2006,1.6,105,бензин,механика,передний,245,450000,,0,0,1,0,0
4385,Toyota,Crown,RS Advance,2018,2.0,245,бензин,АКПП,задний,49,3350000,,0,0,1,0,0
4386,Toyota,C-HR,G-T,2018,1.2,116,бензин,вариатор,передний,32,1950000,,0,0,1,0,0
4387,ГАЗ,3110 Волга,MT,2000,2.4,100,бензин,механика,задний,102,125000,,1,0,0,0,0
4388,Honda,Fit,smart selection,2010,1.3,88,гибрид,вариатор,передний,140,630000,,0,0,0,1,0
4389,Honda,Fit,Hybrid L Package,2014,1.5,110,гибрид,робот,передний,141,825000,,0,0,0,0,0
4390,Nissan,AD,VE,2012,1.5,109,бензин,АКПП,передний,175,485000,,0,0,0,0,0
4391,Toyota,Mark II,Grande,1995,2.5,180,бензин,АКПП,задний,100,295000,,0,1,0,0,0
4392,Nissan,Wingroad,,1998,1.5,105,бензин,АКПП,передний,222,155000,,1,0,0,0,0
4393,Mitsubishi,Mirage Dingo,,1999,1.5,105,бензин,АКПП,передний,222,165000,,0,0,0,0,0
4394,Toyota,Vitz,,2000,1.0,70,бензин,АКПП,передний,111,195000,,0,0,0,0,0
4395,Toyota,Allion,,2003,1.5,109,бензин,АКПП,передний,222,415000,,0,0,0,0,0
4396,Mitsubishi,Galant,,1998,1.8,150,бензин,АКПП,передний,222,65000,,0,0,0,0,0
4397,ГАЗ,3110 Волга,MT,2001,2.4,100,бензин,механика,задний,111,105000,,1,0,0,0,0
4398,Toyota,Corona Premio,,1999,1.8,115,бензин,АКПП,передний,222,275000,,0,1,0,0,0
4399,Hyundai,Starex,,2006,2.5,145,дизель,АКПП,задний,130,295000,,0,0,0,0,0
4400,Mazda,Demio,,2002,1.3,83,бензин,механика,передний,111,110000,,0,0,0,0,0
4401,Toyota,Vitz,F limited II,2010,1.0,71,бензин,вариатор,передний,155,425000,,0,1,0,0,0
4402,Nissan,Bluebird,SSS,1998,1.8,125,бензин,АКПП,передний,220,200000,,1,0,0,0,0
4403,Mitsubishi,Pajero iO,TR 4WD,2000,1.8,160,бензин,АКПП,4WD,199,420000,,0,0,1,0,0
4404,Toyota,Kluger V,V FOUR S package 4WD,2002,2.4,160,бензин,АКПП,4WD,211,750000,,0,0,1,0,0
4405,Nissan,Elgrand,X Diesel Turbo,1999,3.2,150,дизель,АКПП,4WD,240,500000,,0,0,1,0,0
4406,Toyota,ist,180G,2007,1.8,132,бензин,АКПП,передний,172,550000,,0,1,0,0,0
4407,Toyota,Vitz,F limited,2008,1.0,71,бензин,вариатор,передний,168,430000,,0,0,1,0,0
4408,Nissan,Terrano,T G3m-R,1998,3.2,150,дизель,АКПП,4WD,220,550000,,0,0,1,0,0
4409,Toyota,Land Cruiser,80 VX limited 4WD,1995,4.5,215,бензин,АКПП,4WD,210,850000,,0,0,0,0,0
4410,Toyota,Mark II,,1997,2.5,200,бензин,АКПП,задний,219,450000,,0,0,1,0,0
4411,Toyota,Corolla Fielder,Hybrid G WxB,2016,1.5,74,гибрид,вариатор,передний,94,1255000,,0,0,1,0,0
4412,Toyota,Land Cruiser Prado,TZ 4WD,2000,3.4,185,бензин,АКПП,4WD,350,700000,,0,0,0,0,0
4413,Toyota,Carina,SX,1993,1.5,105,бензин,АКПП,передний,216,250000,,1,0,0,0,0
4414,Nissan,Liberty,Axis,1999,2.0,140,бензин,вариатор,передний,350,260000,,0,0,1,0,0
4415,Nissan,Tiida Latio,15G,2008,1.5,109,бензин,вариатор,передний,230,480000,,0,0,1,0,0
4416,Toyota,Wish,,2014,1.8,143,бензин,вариатор,передний,117,1150000,,0,0,1,0,0
4417,Toyota,Passo,plus hana,2011,1.0,69,бензин,вариатор,передний,1,450000,,0,1,0,0,0
4418,Toyota,Passo,plus hana,2011,1.0,69,бензин,вариатор,передний,1,450000,,0,1,0,0,0
4419,Toyota,Mark II,Grande,1990,2.0,135,бензин,АКПП,задний,400,180000,,0,0,0,0,0
4420,Toyota,Lite Ace Noah,G standard roof,1998,2.0,130,бензин,АКПП,4WD,350,430000,,0,0,0,1,0
4421,Toyota,Mark II,Grande,1995,2.0,135,бензин,АКПП,задний,228,200000,,0,0,0,0,0
4422,Nissan,X-Trail,20X X-Tremer X 7-seat 4WD,2018,2.0,147,бензин,вариатор,4WD,91,1895000,,0,0,1,0,0
4423,Honda,Freed,Just Selection (7-Seater),2014,1.5,88,гибрид,вариатор,передний,124,875000,,0,1,0,0,0
4424,Toyota,Premio,,2002,1.8,132,бензин,АКПП,передний,300,550000,,0,0,1,0,0
4425,Toyota,Harrier,Turbo Premium Metal and Leather Package,2017,2.0,231,бензин,АКПП,передний,32,2650000,,0,0,1,0,0
4426,Toyota,C-HR,G-T,2018,1.2,116,бензин,вариатор,передний,21,1735000,,0,1,0,0,0
4427,Lexus,UX250h,,2019,2.0,146,гибрид,вариатор,4WD,20,2950000,,0,0,1,0,0
4428,Nissan,Tiida,,2008,1.5,109,бензин,АКПП,передний,214,300000,,0,0,0,0,0
4429,Nissan,Murano,CVT SE,2008,3.5,234,бензин,вариатор,4WD,242,695000,,0,0,1,0,0
4430,Hyundai,Santa Fe,AT 4WD Premier 7 мест,2018,2.4,188,бензин,АКПП,4WD,20,3500000,,1,0,0,0,0
4431,Toyota,Land Cruiser,AT 70th Anniversary,2021,3.4,415,бензин,АКПП,4WD,15,10750000,,0,0,1,0,0
4432,УАЗ,3151,,1991,2.5,92,бензин,механика,"['4', 'W', 'D']",4,100000,,0,0,0,0,0
4433,Nissan,AD,GX VX pack,2003,1.3,90,бензин,АКПП,передний,250,270000,,1,0,0,0,0
4434,Toyota,Sprinter Carib,,1997,1.6,110,бензин,АКПП,передний,222,200000,,0,0,0,0,0
4435,Mazda,Demio,,1999,1.3,83,бензин,механика,передний,222,145000,,0,1,0,0,0
4436,Toyota,Lite Ace,,1994,2.0,73,дизель,автомат,задний,222,135000,,0,0,0,0,0
4437,Toyota,Mark II,,1998,2.5,200,бензин,АКПП,задний,222,225000,,0,0,0,0,0
4438,Mazda,Demio,,2009,1.3,91,бензин,АКПП,передний,170,350000,,0,0,0,0,0
4439,Toyota,Wish,S Monotone,2013,1.8,143,бензин,вариатор,передний,91,1350000,,0,0,1,0,0
4440,Honda,Fit,Hybrid S Package,2015,1.5,110,гибрид,робот,передний,100,995000,,0,0,1,0,0
4441,Nissan,Tiida Latio,,2009,1.5,109,бензин,вариатор,передний,191,440000,,0,1,0,0,0
4442,Mazda,Demio,,2004,1.3,91,бензин,АКПП,передний,187,235000,,0,1,0,0,0
4443,Nissan,X-Trail,20X X-Tremer X 5-seat 4WD,2018,2.0,147,бензин,вариатор,4WD,132,1785000,,0,0,1,0,0
4444,Toyota,Prius,,2019,1.8,98,гибрид,вариатор,передний,138,1620000,,0,0,1,0,0
4445,Лада,2105,,1991,1.5,71,бензин,механика,задний,90,95000,,1,0,0,0,0
4446,Nissan,Note,S,2017,1.2,79,бензин,вариатор,передний,98,807000,,0,1,0,0,0
4447,Subaru,Forester,XS 4WD,2012,2.0,148,бензин,АКПП,4WD,224,1127000,,0,0,1,0,0
4448,Nissan,X-Trail,20X Hybrid Emergency Brake Package 5-seat 4WD,2015,2.0,147,гибрид,вариатор,4WD,103,1337000,,0,0,1,0,0
4449,Honda,Fit,Hybrid,2014,1.5,110,гибрид,робот,передний,162,807000,,0,0,1,0,0
4450,BMW,X6,,2012,3.0,306,бензин,АКПП,4WD,87,1947000,,0,1,0,0,0
4451,Honda,Fit Shuttle,,2014,1.5,120,бензин,вариатор,передний,127,847000,,0,0,1,0,0
4452,Toyota,Corolla Axio,X,2016,1.3,95,бензин,вариатор,передний,97,847000,,0,0,1,0,0
4453,Nissan,Juke,,2012,1.5,114,бензин,вариатор,передний,152,707000,,0,1,0,0,0
4454,Toyota,Aqua,G,2016,1.5,74,гибрид,вариатор,передний,187,827000,,0,0,1,0,0
4455,Honda,Fit Shuttle,C,2014,1.3,88,гибрид,вариатор,передний,176,767000,,0,0,1,0,0
4456,Nissan,Note,X Mode Premier,2017,1.2,79,бензин,вариатор,передний,112,837000,,0,1,0,0,0
4457,Toyota,Prius,G LED edition,2011,1.8,99,гибрид,вариатор,передний,173,887000,,0,0,1,0,0
4458,Toyota,Probox,DX 4WD,2003,1.5,105,бензин,АКПП,4WD,300,300000,,0,0,0,1,0
4459,Mitsubishi,Pajero,,2002,3.5,220,бензин,АКПП,4WD,69,450000,,0,0,0,0,0
4460,Toyota,Caldina,G Aerial specification,1998,2.0,135,бензин,АКПП,4WD,250,370000,,0,0,0,1,0
4461,Nissan,Note,,2014,1.2,98,бензин,вариатор,передний,190,600000,,0,1,0,0,0
4462,Suzuki,Grand Vitara,,2007,2.0,140,бензин,АКПП,4WD,200,600000,,0,0,0,0,0
4463,Toyota,Corolla Spacio,V,2002,1.5,110,бензин,АКПП,передний,193,470000,,0,0,1,0,0
4464,Toyota,Vitz,F Amie,2019,1.0,69,бензин,вариатор,передний,87,850000,,0,0,1,0,0
4465,Honda,Stream,,2005,1.7,130,бензин,АКПП,передний,206,500000,,0,0,1,0,0
4466,Toyota,Vitz,F Smart Stop Package,2017,1.0,69,бензин,вариатор,передний,91,765000,,0,0,1,0,0
4467,Honda,Vezel,G,2013,1.5,131,бензин,вариатор,передний,71,1430000,,0,0,1,0,0
4468,Toyota,Corona,,1992,2.0,140,бензин,механика,передний,224,200000,,1,0,0,0,0
4469,Toyota,Vanguard,240S (7 Seater),2011,2.4,170,бензин,вариатор,передний,190,1250000,,0,0,1,0,0
4470,Honda,CR-V,EX 5-seater,2019,1.5,190,бензин,вариатор,передний,45,2245000,,0,1,0,0,0
4471,Toyota,Corona Premio,,1999,2.0,145,бензин,АКПП,передний,375,280000,,0,0,1,0,0
4472,Mitsubishi,Delica D:5,,2009,2.4,170,бензин,вариатор,передний,190,1100000,,0,1,0,0,0
4473,Toyota,RAV4,J X G package,2001,1.8,125,бензин,АКПП,передний,200,665000,,1,0,0,0,0
4474,Nissan,Tino,1.8G,1999,1.8,120,бензин,АКПП,передний,215,365000,,1,0,0,0,0
4475,Nissan,Liberty,G Navi package,2001,2.0,147,бензин,вариатор,передний,250,375000,,1,0,0,0,0
4476,Mitsubishi,Colt,,2003,1.3,90,бензин,вариатор,передний,200,295000,,0,0,1,0,0
4477,Subaru,Levorg,GT-S EyeSight 4WD,2014,1.6,170,бензин,вариатор,4WD,112,1380000,,0,0,1,0,0
4478,Toyota,Auris,150X M package,2009,1.5,110,бензин,вариатор,передний,112,700000,,0,0,1,0,0
4479,Toyota,Vitz,F Safety Edition,2018,1.0,69,бензин,вариатор,передний,65,695000,,0,1,0,0,0
4480,Subaru,Stella,,2009,0.7,54,бензин,механика,4WD,72,285000,,0,0,0,0,0
4481,Honda,Orthia,V GX,1996,2.0,145,бензин,АКПП,передний,187,165000,,0,1,0,0,0
4482,Honda,Partner,,1998,1.5,105,бензин,АКПП,передний,90,110000,,0,0,0,0,0
4483,Toyota,Crown,,2001,2.5,280,бензин,АКПП,задний,180,600000,,0,0,0,0,0
4484,Toyota,Corolla Fielder,,2015,1.5,109,бензин,вариатор,передний,132,970000,,0,0,1,0,0
4485,Toyota,Nadia,type SU X,2001,2.0,152,бензин,АКПП,передний,180,450000,,0,0,1,0,0
4486,Toyota,Ractis,G,2012,1.3,95,бензин,вариатор,передний,142,676000,,0,0,1,0,0
4487,Nissan,Sunny,,2003,1.5,109,бензин,АКПП,передний,250,130000,,0,0,0,0,0
4488,Toyota,Mark II,T GR saloon,1991,2.4,94,дизель,АКПП,задний,154,115000,,0,0,0,0,0
4489,Nissan,Qashqai,MT SE+,2010,1.6,114,бензин,механика,передний,53,880000,,0,0,1,0,0
4490,Lexus,GX460,AT Executive 5,2019,4.6,296,бензин,АКПП,4WD,60,6500000,,0,0,1,0,0
4491,Toyota,Mark II,Grande,1999,2.5,200,бензин,АКПП,задний,334,400000,,0,0,1,0,0
4492,Toyota,Chaser,Tourer S,1999,2.5,200,бензин,АКПП,задний,250,485000,,0,0,1,0,0
4493,Toyota,Mark II,Tourer S,1994,2.5,180,бензин,АКПП,задний,300,210000,,0,0,0,1,0
4494,Daihatsu,Terios,CL,1998,1.3,92,бензин,АКПП,4WD,232,320000,,0,0,1,0,0
4495,Mazda,Familia,DX,2009,1.2,90,бензин,АКПП,передний,202,320000,,0,0,0,0,0
4496,Honda,HR-V,J,2003,1.6,105,бензин,вариатор,передний,203,400000,,0,1,0,0,0
4497,Toyota,Prius,,1998,1.5,58,гибрид,вариатор,передний,216,170000,,0,0,0,0,0
4498,Toyota,Camry,AT Executive Safety,2018,3.5,249,бензин,АКПП,передний,78,3200000,,0,0,1,0,0
4499,Mazda,Bongo,T Limited,1994,2.0,76,дизель,механика,4WD,252,200000,,0,0,0,0,0
4500,Toyota,Succeed,UL,2015,1.5,109,бензин,вариатор,передний,150,650000,,0,1,0,0,0
4501,Toyota,ist,F,2002,1.3,87,бензин,АКПП,передний,215,400000,,0,0,1,0,0
4502,Лада,4x4 2121 Нива,MT,2011,1.7,79,бензин,механика,4WD,120,330000,,0,0,1,0,0
4503,Mazda,Axela,15C,2008,1.5,114,бензин,АКПП,передний,210,380000,,0,1,0,0,0
4504,Toyota,Corona,EX saloon,1992,2.0,140,бензин,АКПП,передний,200,120000,,0,0,0,0,0
4505,Toyota,Mark II,Grande,1995,2.5,180,бензин,АКПП,задний,314,480000,,0,0,0,0,0
4506,Mazda,Familia,,1998,1.3,85,бензин,автомат,передний,162,170000,,0,0,0,0,0
4507,Nissan,Terrano,T wide R3m urban,1995,2.7,100,дизель,АКПП,4WD,290,360000,,0,1,0,0,0
4508,Toyota,Corsa,,1991,1.3,80,бензин,автомат,передний,196,170000,,1,0,0,0,0
4509,Toyota,Estima Lucida,,1992,2.2,100,дизель,АКПП,задний,200,80000,,0,0,0,0,0
4510,Toyota,Crown,RS Advance,2018,2.5,184,гибрид,вариатор,задний,80,2760000,,0,0,1,0,0
4511,Suzuki,Swift,RS,2015,1.2,91,бензин,вариатор,передний,131,730000,,0,0,1,0,0
4512,Honda,Freed,Gi aero,2009,1.5,118,бензин,вариатор,передний,150,755000,,0,0,1,0,0
4513,Honda,Fit,G,2010,1.3,100,бензин,вариатор,передний,101,690000,,0,0,1,0,0
4514,Toyota,Vitz,,2009,1.0,71,бензин,вариатор,передний,198,420000,,0,1,0,0,0
4515,Infiniti,QX56,AWD,2004,5.6,315,бензин,АКПП,4WD,160,765000,,0,1,0,0,0
4516,Renault,Duster,AT 4x4 Luxe Privilege,2014,2.0,135,бензин,АКПП,4WD,61,950000,,0,0,1,0,0
4517,Toyota,Vitz,,2007,1.3,87,бензин,вариатор,передний,26,450000,,0,1,0,0,0
4518,Toyota,Corolla Fielder,X G edition 4WD,2006,1.5,105,бензин,вариатор,4WD,260,650000,,0,0,0,1,0
4519,Toyota,Corolla Fielder,G,2012,1.5,109,бензин,вариатор,передний,149,905000,,0,0,1,0,0
4520,Land,Rover Freelander,AT 4WD,2001,2.5,177,бензин,АКПП,4WD,120,500000,,0,0,1,0,0
4521,Toyota,Hilux,,2019,2.8,177,дизель,АКПП,4WD,53,4200000,,0,0,1,0,0
4522,Nissan,Tiida,15S,2010,1.5,109,бензин,вариатор,передний,200,615000,,0,0,1,0,0
4523,Hyundai,ix35,MT 2WD Base,2011,2.0,150,бензин,механика,передний,150,785000,,0,0,0,0,0
4524,Nissan,Bluebird,Eprise,1998,1.8,125,бензин,АКПП,передний,162,289000,,1,0,0,0,0
4525,Honda,Shuttle,Hybrid X Honda Sensing 4WD,2019,1.5,110,гибрид,робот,4WD,61,1330000,,0,0,1,0,0
4526,Nissan,AD,,2008,1.5,109,бензин,АКПП,передний,127,380000,,0,0,1,0,0
4527,Лада,2106,MT 21063,1984,1.3,64,бензин,механика,задний,31,50000,,0,0,0,1,0
4528,Mitsubishi,L200,,2014,2.5,136,дизель,механика,4WD,210,1220000,,0,0,1,0,0
